,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
3934,1.07,5,3,2,59.2,57.0,6.7,6.64,3.95,4898.25627658346
3935,1.6,4,2,4,60.2,58.0,7.63,7.56,4.57,10254.375626353532
3936,1.0,4,4,2,62.7,59.0,6.36,6.3,3.97,4299.242992873469
3937,1.5,3,3,5,60.7,58.0,7.35,7.42,4.48,10084.280576519937
3938,0.54,5,4,8,61.2,57.0,5.26,5.28,3.22,3595.2597723834474
3939,0.41,5,5,6,61.4,56.0,4.81,4.76,2.94,1913.2750630335177
3940,1.51,3,2,5,63.1,53.0,7.34,7.25,4.6,9805.014418865816
3941,0.51,5,6,3,61.7,55.0,5.13,5.17,3.18,1539.2475259617604
3942,1.02,4,6,3,61.4,58.0,6.48,6.45,3.97,5691.842784742295
3943,0.31,2,2,5,63.9,55.0,4.28,4.3,2.74,326.0
3944,0.41,3,5,7,61.4,58.0,4.76,4.78,2.93,2166.2169301369513
3945,2.0,4,1,5,63.0,58.0,8.04,7.99,5.05,14155.50006712609
3946,0.78,5,2,4,60.9,57.0,5.92,5.97,3.62,2987.910787121225
3947,0.51,2,6,4,63.1,59.0,5.04,5.07,3.19,1537.2904328456698
3948,0.3,5,4,7,61.7,55.0,4.34,4.32,2.67,1314.2884633333695
3949,0.33,3,4,5,62.8,58.0,4.38,4.41,2.76,326.0
3950,0.76,5,3,6,61.0,56.0,5.85,5.91,3.59,4174.97291959028
3951,0.4,5,6,4,61.6,57.0,4.73,4.75,2.92,1156.040686921336
3952,0.53,4,4,3,61.0,59.0,5.25,5.21,3.19,835.9791219244389
3953,0.42,5,4,3,62.2,53.0,4.8,4.84,3.0,326.0
3954,0.35,3,2,4,61.7,57.0,4.52,4.56,2.8,326.0
3955,0.5,4,4,5,62.5,60.0,5.08,5.06,3.17,1511.7572145814195
3956,1.01,3,6,3,61.0,56.0,6.47,6.54,3.97,5560.2332790224755
3957,0.31,3,7,3,60.0,61.0,4.41,4.43,2.65,326.0
3958,0.34,5,6,7,62.2,56.0,4.45,4.49,2.78,2230.609004176549
3959,0.43,5,7,3,62.5,55.0,4.83,4.8,3.01,1192.2923285979148
3960,0.3,5,6,6,62.3,56.0,4.3,4.34,2.69,1420.6710721868742
3961,1.26,5,3,3,61.9,57.0,6.88,6.93,4.27,7070.093250826821
3962,0.32,5,7,4,62.6,55.0,4.39,4.37,2.74,880.3179731915493
3963,1.01,4,4,2,62.4,58.0,6.38,6.41,3.99,4442.880181013239
3964,0.34,3,6,6,62.7,59.0,4.41,4.43,2.77,1404.5115782054816
3965,0.92,2,7,3,60.2,56.0,6.28,6.32,3.79,5023.001527315294
3966,1.01,3,5,4,63.8,55.0,6.31,6.38,4.05,5670.800591062955
3967,0.5,2,7,6,62.4,64.0,5.03,5.06,3.14,2689.64091235626
3968,0.73,5,7,3,62.4,53.0,5.82,5.79,3.62,3628.9462690782457
3969,0.42,5,2,7,62.7,55.0,4.8,4.77,3.0,1480.9269985382566
3970,1.01,3,7,6,63.0,56.0,6.35,6.41,4.02,7323.100833286823
3971,0.59,3,5,8,59.9,63.0,5.44,5.47,3.27,4011.545162853459
3972,0.27,3,7,4,63.0,57.0,4.06,4.1,2.57,326.0
3973,1.04,3,7,2,63.1,58.0,6.39,6.33,4.01,5546.401460790103
3974,0.75,4,6,2,63.0,58.0,5.78,5.71,3.62,2754.31632762368
3975,0.61,2,5,2,62.5,65.0,5.36,5.29,3.33,904.1979015680449
3976,0.9,2,5,3,61.3,60.0,6.13,6.18,3.77,4096.180087727802
3977,0.31,3,3,3,60.5,60.0,4.33,4.4,2.64,326.0
3978,1.01,1,7,2,64.7,57.0,6.31,6.27,4.07,4946.194571622874
3979,1.01,5,2,3,60.3,58.0,6.5,6.56,3.94,4488.005978710773
3980,1.0,3,2,5,63.3,55.0,6.39,6.34,4.03,5063.525094295588
3981,0.31,2,4,4,63.1,58.0,4.3,4.35,2.73,326.0
3982,0.4,5,7,2,62.8,56.0,4.73,4.7,2.96,404.35178040141045
3983,1.01,4,3,7,60.5,57.0,6.55,6.48,3.94,6656.010637948439
3984,0.71,2,6,3,63.1,59.0,5.62,5.75,3.59,2692.4218578323835
3985,0.35,5,4,6,61.0,57.0,4.58,4.54,2.78,1149.7355517961678
3986,0.47,5,1,3,60.6,54.0,5.04,5.0,3.09,326.0
3987,0.31,4,5,3,62.7,58.0,4.31,4.33,2.71,326.0
3988,0.71,5,3,5,61.8,55.0,5.72,5.77,3.55,3208.06442764075
3989,0.53,5,2,5,61.6,57.0,5.21,5.18,3.2,1348.791503884551
3990,0.39,4,1,7,61.8,56.0,4.71,4.64,2.89,839.0626189139396
3991,0.31,5,3,5,62.1,54.0,4.3,4.37,2.69,326.0
3992,0.3,5,4,6,60.9,57.0,4.35,4.32,2.64,818.2682256090691
3993,2.01,1,2,2,66.5,61.0,7.81,7.75,5.17,12554.034160987281
3994,0.41,3,2,3,63.3,60.0,4.71,4.64,2.96,326.0
3995,1.22,4,6,4,62.2,55.0,6.91,6.85,4.28,7986.910392518651
3996,2.2,5,2,5,61.4,57.0,8.41,8.37,5.15,16593.41548819611
3997,2.0,3,1,3,62.2,59.0,7.92,7.97,4.94,13181.11408316906
3998,0.39,5,6,7,62.1,54.0,4.67,4.7,2.91,2639.1589914075576
3999,0.91,5,4,2,61.0,57.0,6.25,6.28,3.82,3739.741472343291
4000,1.01,2,3,3,60.3,64.0,6.5,6.53,3.93,4293.13018472245
4001,1.09,4,7,2,61.2,60.0,6.6,6.64,4.05,6131.107262193362
4002,0.53,5,7,4,60.2,57.0,5.24,5.26,3.16,2554.0289119712734
4003,1.24,4,6,2,60.8,57.0,6.98,6.94,4.23,7205.1987244684815
4004,0.56,5,7,5,62.6,55.0,5.25,5.29,3.3,3224.2796641271475
4005,0.59,5,7,4,60.9,57.0,5.42,5.48,3.32,2988.277410255633
4006,0.33,4,6,3,59.1,58.0,4.56,4.51,2.68,326.0
4007,0.9,3,2,3,61.8,56.0,6.19,6.24,3.84,3258.351395956619
4008,1.02,2,7,5,64.6,58.0,6.22,6.28,4.04,6738.25209095118
4009,0.72,1,5,3,64.8,55.0,5.64,5.6,3.64,2299.745731531972
4010,0.52,5,6,4,61.0,57.0,5.21,5.19,3.17,2082.363493475618
4011,0.32,5,2,7,62.0,55.3,4.39,4.42,2.73,809.2766806562943
4012,0.25,3,5,7,61.1,57.0,4.05,4.08,2.48,1107.2904325509367
4013,0.72,3,4,8,63.3,54.0,5.64,5.73,3.6,4872.568230090907
4014,1.13,5,3,3,62.3,56.0,6.66,6.69,4.16,5851.821090926122
4015,1.01,4,2,3,62.8,58.0,6.4,6.34,4.0,4244.683040482139
4016,0.72,5,2,7,61.3,57.0,5.74,5.77,3.53,3964.982361745718
4017,1.54,5,2,4,60.2,59.0,7.52,7.57,4.54,9800.085891907756
4018,0.9,1,6,2,65.8,59.0,6.03,5.98,3.95,3537.095079208112
4019,1.0,2,5,4,64.0,59.0,6.29,6.25,4.03,5336.058221067842
4020,0.39,3,6,2,59.1,56.0,4.76,4.82,2.83,326.0
4021,0.5,5,5,6,62.2,54.0,5.09,5.11,3.17,2629.185414683333
4022,1.18,5,4,7,61.1,57.0,6.78,6.84,4.16,8685.97062632483
4023,0.31,3,7,6,60.5,56.0,4.38,4.41,2.66,1689.1560272606878
4024,1.06,4,3,3,61.0,58.0,6.61,6.57,4.02,5074.157611824465
4025,0.31,2,7,2,63.7,55.0,4.35,4.32,2.76,326.0
4026,2.01,4,2,4,60.3,62.0,8.13,8.08,4.89,14128.062674888191
4027,0.3,3,4,3,62.8,56.0,4.28,4.32,2.7,326.0
4028,0.3,3,2,6,60.1,63.0,4.28,4.31,2.58,326.0
4029,1.01,1,3,2,65.4,59.0,6.3,6.26,4.11,3552.60330012905
4030,0.34,5,4,3,61.2,57.0,4.53,4.56,2.78,326.0
4031,0.73,1,2,5,55.9,66.0,6.11,6.01,3.39,2478.4673386793866
4032,0.72,5,2,5,60.7,57.0,5.78,5.81,3.51,2979.1346380162026
4033,0.31,5,6,4,62.0,55.0,4.37,4.34,2.7,515.7344569513216
4034,1.53,5,6,3,62.3,54.2,7.35,7.38,4.59,10581.378328118215
4035,0.25,3,6,6,61.9,59.0,3.99,4.02,2.48,863.86754136934
4036,0.4,2,5,3,63.6,57.0,4.7,4.67,2.98,326.0
4037,1.21,3,5,3,59.4,56.0,6.95,7.0,4.14,7109.477985298498
4038,1.0,4,6,2,60.4,60.0,6.49,6.46,3.91,4997.697297418487
4039,1.02,3,5,3,62.1,63.0,6.48,6.36,3.99,5057.929100826359
4040,0.71,2,5,2,64.5,55.6,5.58,5.61,3.6,1874.673425483797
4041,0.41,3,5,6,62.9,54.0,4.7,4.74,2.97,1699.2534086776525
4042,1.5,4,6,2,62.7,56.0,7.38,7.33,4.61,9529.341408527016
4043,0.9,3,3,4,62.1,57.0,6.16,6.23,3.85,4057.3854793553282
4044,0.36,5,6,3,61.6,56.0,4.56,4.59,2.82,397.83818893340094
4045,1.05,4,4,8,60.6,60.0,6.57,6.59,3.99,7808.952491180751
4046,0.34,5,4,4,61.0,57.0,4.48,4.5,2.74,326.0
4047,1.18,4,6,2,62.5,60.0,6.74,6.7,4.2,6547.197296267817
4048,1.03,4,7,2,61.8,60.0,6.45,6.42,3.98,5562.767308975615
4049,0.32,5,4,4,62.4,55.0,4.36,4.39,2.73,326.0
4050,1.08,5,6,6,61.0,56.0,6.64,6.67,4.06,7908.555278838301
4051,0.73,5,1,3,61.8,56.0,5.78,5.81,3.58,1698.0078516844624
4052,1.1,5,5,2,60.4,55.0,6.77,6.73,4.08,5760.4398500449115
4053,1.72,4,2,6,62.7,58.0,7.6,7.54,4.75,12367.062640892495
4054,1.0,4,5,3,61.6,61.0,6.37,6.3,3.9,5152.725893585621
4055,0.92,5,3,3,61.6,56.0,6.21,6.25,3.84,4036.2329735378553
4056,0.75,5,6,3,61.4,56.0,5.83,5.89,3.6,3519.1353106815845
4057,0.72,4,5,5,58.8,60.0,5.91,5.89,3.47,3792.5743664970378
4058,1.2,4,4,2,59.9,59.0,6.92,6.98,4.16,6204.892591040134
4059,0.61,5,5,6,61.8,55.0,5.43,5.47,3.37,3527.6101249815347
4060,0.31,5,6,4,61.4,54.0,4.41,4.38,2.7,556.3862106959309
4061,0.52,3,5,6,58.9,60.0,5.23,5.3,3.1,2599.4402498528707
4062,0.23,3,7,7,59.7,58.0,3.97,4.04,2.39,1696.578488867231
4063,0.3,3,4,5,60.2,62.0,4.3,4.31,2.59,326.0
4064,0.84,3,7,3,59.2,59.0,6.18,6.21,3.67,4371.498669340128
4065,0.77,5,6,2,62.1,56.0,5.84,5.86,3.63,3166.898577435252
4066,2.14,4,5,2,58.2,61.0,8.5,8.45,4.93,15378.298731593582
4067,1.01,3,3,7,60.6,56.0,6.5,6.53,3.95,6599.277416757619
4068,0.35,4,6,3,59.7,60.0,4.58,4.53,2.72,326.0
4069,1.5,4,2,6,60.2,58.0,7.5,7.34,4.47,10287.718945949684
4070,0.52,5,5,8,60.3,60.0,5.24,5.27,3.17,3715.9410754411824
4071,1.19,5,3,5,62.5,54.0,6.78,6.82,4.25,7431.503485346062
4072,0.3,4,1,5,62.6,58.0,4.27,4.32,2.69,326.0
4073,0.53,4,6,3,61.8,60.0,5.21,5.18,3.21,1425.0046892697706
4074,0.91,5,7,6,62.0,54.0,6.2,6.25,3.86,6750.265532691545
4075,0.59,3,6,4,60.8,57.0,5.37,5.42,3.28,2476.0584407335696
4076,2.01,3,3,1,58.1,63.0,8.3,8.19,4.79,12837.904521457694
4077,0.92,1,6,3,65.6,57.0,6.1,6.07,3.99,4261.676036260192
4078,0.8,5,4,4,62.2,56.0,5.94,5.87,3.67,3748.0945042234125
4079,1.42,4,5,2,59.7,57.0,7.33,7.3,4.37,8610.543440926916
4080,0.46,3,5,2,61.5,56.0,4.98,5.01,3.07,326.0
4081,0.38,5,5,4,61.2,57.0,4.64,4.67,2.85,728.4066447012301
4082,0.93,4,3,4,60.3,61.0,6.39,6.25,3.81,4341.112314325142
4083,1.2,3,2,4,61.7,59.0,6.83,6.88,4.23,6368.037041857708
4084,0.82,3,4,3,63.4,55.0,6.0,5.93,3.78,3097.7708352559357
4085,0.54,4,6,3,62.2,58.0,5.26,5.23,3.26,1508.8173635290207
4086,1.02,3,2,4,59.3,59.0,6.57,6.62,3.91,4851.782466559887
4087,0.4,5,5,4,60.6,55.0,4.82,4.78,2.91,887.9299192784069
4088,0.31,3,2,4,60.7,61.0,4.32,4.34,2.63,326.0
4089,0.72,5,4,5,61.2,57.0,5.76,5.79,3.53,3601.183355586799
4090,1.71,3,3,5,62.0,56.0,7.64,7.68,4.75,12039.875272077632
4091,1.61,3,6,3,62.3,57.0,7.43,7.47,4.64,11061.123308024402
4092,0.52,5,4,2,61.6,55.0,5.16,5.19,3.19,482.4438081680323
4093,0.5,5,5,6,62.1,58.0,5.07,5.11,3.16,2550.8321235531184
4094,0.72,4,3,3,62.5,57.0,5.73,5.67,3.56,2073.3441130089877
4095,0.46,3,6,3,59.3,63.0,5.09,5.02,3.0,780.5147338076508
4096,1.2,5,3,5,61.9,57.0,6.77,6.73,4.18,7517.265104139463
4097,0.3,3,7,3,63.4,54.0,4.31,4.27,2.72,326.0
4098,0.41,2,5,3,63.9,56.0,4.68,4.74,3.01,326.0
4099,1.51,4,3,3,58.0,59.0,7.57,7.54,4.38,9316.448857599902
4100,0.53,5,7,3,61.6,56.0,5.2,5.23,3.21,1999.2949062137786
4101,0.54,5,7,3,61.5,56.0,5.23,5.25,3.22,2089.0877079315715
4102,0.9,3,4,4,62.4,61.0,6.13,6.17,3.84,4276.527993475286
4103,1.05,5,6,6,62.4,56.0,6.49,6.52,4.06,7599.231887511122
4104,1.02,5,5,2,61.4,56.0,6.5,6.47,3.98,5023.4504832182065
4105,1.15,4,4,2,62.7,58.0,6.71,6.69,4.2,5639.934308350623
4106,0.86,1,4,5,64.6,58.8,5.95,6.04,3.87,4138.545338690643
4107,0.54,5,4,5,61.3,57.0,5.25,5.28,3.23,2094.1538058822475
4108,1.27,5,1,2,61.2,56.0,6.99,6.95,4.27,6017.626245223557
4109,0.7,3,4,4,63.3,56.0,5.59,5.66,3.56,2645.661211504381
4110,0.91,2,3,6,65.5,57.0,6.01,6.11,3.97,4895.896523668171
4111,0.39,5,6,5,62.3,57.0,4.67,4.64,2.9,1541.9625302435256
4112,0.41,4,5,6,62.4,58.0,4.76,4.7,2.95,1701.8472625854865
4113,0.38,4,6,5,60.7,59.0,4.65,4.7,2.84,1412.449694216905
4114,1.1,3,7,2,61.1,58.0,6.61,6.69,4.06,6171.509923542733
4115,0.5,2,3,7,63.5,58.0,4.98,5.03,3.18,2007.5251547356347
4116,0.24,3,6,6,62.1,59.0,3.95,4.0,2.47,774.8145018935938
4117,1.0,2,7,8,63.3,59.0,6.33,6.37,4.02,8009.904468232174
4118,1.88,3,2,4,62.2,57.0,7.79,7.86,4.87,12876.517691607492
4119,1.53,4,1,7,61.6,58.0,7.4,7.37,4.55,10762.190582592055
4120,2.11,4,1,2,60.7,60.0,8.27,8.2,5.0,13778.995525781407
4121,0.79,5,4,3,61.1,57.0,5.98,5.93,3.64,3170.2539735398636
4122,1.0,5,4,3,62.4,56.0,6.41,6.34,3.98,4979.478586055837
4123,0.31,5,7,3,62.7,56.0,4.32,4.36,2.72,326.0
4124,0.4,3,6,7,61.2,61.0,4.7,4.74,2.89,2372.0688000250702
4125,1.07,5,4,2,61.1,57.0,6.61,6.65,4.05,5144.539988696117
4126,0.3,4,3,5,62.3,58.0,4.26,4.28,2.66,326.0
4127,1.01,4,7,2,58.0,60.0,6.58,6.53,3.8,5548.686274967757
4128,0.71,3,3,2,61.8,58.0,5.67,5.73,3.52,1431.4035031160709
4129,0.51,4,4,2,60.8,59.0,5.2,5.19,3.16,326.0
4130,0.3,2,4,6,63.2,57.0,4.23,4.28,2.69,374.7989296069941
4131,0.75,5,6,4,62.0,56.0,5.82,5.85,3.62,3978.0423620674355
4132,0.62,3,6,5,60.1,56.0,5.56,5.58,3.35,3218.457637577388
4133,0.41,2,6,3,63.9,58.0,4.72,4.7,3.01,326.0
4134,0.38,3,3,5,61.3,54.0,4.68,4.7,2.88,377.466655216213
4135,1.4,4,7,5,62.8,58.0,7.17,7.07,4.47,10396.311964105374
4136,0.32,4,2,4,62.2,59.0,4.35,4.37,2.71,326.0
4137,0.91,4,3,4,61.8,60.0,6.22,6.18,3.83,4177.346496238469
4138,0.4,4,6,7,61.4,59.0,4.68,4.74,2.89,2545.9435386379855
4139,1.52,3,7,2,59.1,58.0,7.45,7.48,4.41,10135.683029932221
4140,1.03,4,6,2,62.0,59.0,6.42,6.49,4.0,5277.911336765821
4141,0.57,3,6,2,58.8,57.3,5.42,5.46,3.21,1372.550990813189
4142,0.59,3,6,4,61.7,60.0,5.36,5.4,3.32,2332.062082998335
4143,1.0,1,6,3,58.1,63.0,6.6,6.52,3.81,5153.126619944489
4144,1.01,4,3,4,61.6,59.0,6.45,6.47,3.98,5100.052620288284
4145,1.0,5,5,6,59.7,60.0,6.48,6.52,3.88,6865.221793074743
4146,0.41,3,5,2,60.8,58.0,4.78,4.83,2.92,326.0
4147,1.12,3,4,1,61.2,63.0,6.68,6.59,4.05,4714.077828404419
4148,0.5,2,7,3,63.6,54.0,5.02,5.08,3.21,1359.4926810920606
4149,1.0,4,6,3,61.7,58.0,6.42,6.35,3.94,5502.4171385504305
4150,0.81,3,4,5,62.6,55.0,5.92,5.97,3.72,4129.286402379238
4151,1.31,5,5,2,62.7,57.0,7.05,6.98,4.4,7537.921206621712
4152,1.43,3,4,4,62.2,58.0,7.15,7.18,4.46,9199.898836506389
4153,0.54,3,3,4,63.2,55.0,5.24,5.2,3.3,932.9029506482179
4154,0.39,2,4,4,63.8,59.0,4.66,4.59,2.95,326.0
4155,0.25,5,4,6,62.1,57.0,4.01,4.07,2.5,477.76069194505544
4156,0.31,5,7,3,62.4,53.0,4.33,4.35,2.71,393.43572660393465
4157,0.32,5,5,6,61.2,57.0,4.43,4.4,2.7,1263.0877074578052
4158,0.64,5,7,5,61.5,56.0,5.54,5.55,3.41,3899.239314650732
4159,1.04,4,3,7,60.4,58.0,6.58,6.53,3.96,6935.979011639291
4160,0.37,5,3,4,61.7,55.0,4.64,4.67,2.87,326.0
4161,0.7,4,4,2,60.0,60.0,5.69,5.65,3.51,1839.8960804999674
4162,1.7,3,2,3,61.9,62.0,7.52,7.58,4.67,10564.292224247763
4163,1.02,4,4,6,62.2,60.0,6.39,6.43,3.99,6508.5456430074555
4164,0.7,3,2,5,63.1,54.0,5.61,5.67,3.56,2551.1313537854558
4165,1.53,3,4,6,62.5,57.0,7.33,7.38,4.6,11124.520515697805
4166,0.95,2,7,2,56.5,61.0,6.53,6.5,3.68,4803.29529448727
4167,0.5,5,7,4,61.7,56.0,5.12,5.14,3.16,2237.3340305256493
4168,0.7,5,6,4,62.2,55.0,5.64,5.67,3.52,3604.565389564591
4169,2.52,4,2,3,58.5,59.0,8.9,8.87,5.2,18686.62431802342
4170,0.36,4,4,2,59.3,59.0,4.66,4.62,2.75,326.0
4171,0.34,3,5,2,63.5,56.0,4.48,4.44,2.83,326.0
4172,0.51,3,6,2,58.3,61.9,5.19,5.2,3.04,845.1314093976316
4173,0.56,5,6,5,60.8,55.0,5.37,5.32,3.25,2943.349948327987
4174,1.13,4,4,5,61.6,58.0,6.76,6.68,4.14,6972.1548884789945
4175,2.09,3,5,2,62.7,61.0,8.07,8.14,5.08,14719.587631225579
4176,1.51,5,3,4,61.9,59.0,7.29,7.34,4.53,9857.606661149304
4177,0.34,5,5,7,61.4,57.0,4.5,4.53,2.77,1903.6814672102755
4178,1.01,2,1,3,58.8,57.0,6.57,6.63,3.88,3894.028919268093
4179,1.14,5,3,6,61.9,56.0,6.69,6.72,4.15,7468.320984198883
4180,1.01,2,3,3,63.1,60.0,6.37,6.41,4.03,4278.830942350303
4181,0.71,2,2,5,59.1,63.4,5.76,5.81,3.42,2493.2394976271557
4182,0.36,4,4,8,62.5,60.0,4.49,4.53,2.82,2016.712515669371
4183,1.2,4,3,2,62.5,58.0,6.74,6.69,4.2,5845.430410598588
4184,0.52,5,3,4,61.7,54.0,5.18,5.22,3.21,1161.2522694665477
4185,0.63,4,2,5,62.0,58.0,5.52,5.45,3.4,1977.9856298140046
4186,1.01,4,5,3,62.2,59.0,6.41,6.36,3.97,5228.9415890108785
4187,0.41,3,6,2,63.2,58.0,4.72,4.68,2.97,326.0
4188,0.52,2,2,3,63.6,60.0,5.1,5.05,3.23,326.0
4189,0.31,5,2,2,62.0,54.1,4.32,4.35,2.69,326.0
4190,1.5,4,3,1,62.9,60.0,7.31,7.22,4.57,7998.299387379676
4191,1.02,2,3,2,60.3,63.0,6.45,6.49,3.9,3970.0509981267296
4192,0.25,4,3,7,60.1,62.0,4.11,4.08,2.46,479.4459767091289
4193,0.31,2,3,7,63.7,56.0,4.33,4.3,2.75,556.5348356323639
4194,0.26,5,3,6,61.8,55.7,4.08,4.1,2.53,326.0
4195,0.73,3,7,4,63.5,58.0,5.68,5.72,3.62,3790.7233595185235
4196,1.51,2,2,5,63.6,57.0,7.14,7.21,4.56,9716.124544351165
4197,0.72,3,6,2,61.4,58.0,5.76,5.8,3.55,2462.7922366431076
4198,0.31,2,4,4,64.4,54.0,4.24,4.29,2.75,326.0
4199,1.01,5,5,5,61.7,56.0,6.48,6.45,3.99,6409.635008249845
4200,1.0,4,7,5,62.7,54.0,6.38,6.35,3.99,6883.841363836642
4201,1.12,3,2,4,62.9,55.9,6.59,6.62,4.16,5694.517476346415
4202,1.14,3,5,7,62.2,55.9,6.67,6.69,4.16,8369.148378884125
4203,0.75,5,4,2,62.5,55.0,5.82,5.77,3.62,2313.9027476374426
4204,0.54,4,3,7,62.0,57.0,5.25,5.2,3.24,2592.354025210257
4205,1.55,4,3,4,61.7,59.0,7.44,7.4,4.58,10052.9908333611
4206,0.32,5,7,2,61.1,56.0,4.41,4.39,2.69,326.0
4207,1.01,4,4,6,61.9,59.0,6.41,6.45,3.98,6434.45644038425
4208,0.3,5,6,6,62.2,57.0,4.28,4.31,2.67,1419.8468341564735
4209,0.4,3,7,4,63.6,55.0,4.68,4.72,2.99,1170.2848990207297
4210,1.12,5,3,5,60.9,57.0,6.71,6.73,4.09,6791.453259781258
4211,0.41,5,3,5,61.8,56.0,4.78,4.73,2.94,759.7897022447
4212,1.15,5,3,3,61.9,55.0,6.74,6.77,4.18,6057.399044318425
4213,1.04,5,6,6,61.0,57.0,6.61,6.57,4.02,7475.599459246239
4214,2.02,1,4,1,65.6,57.0,7.87,7.8,5.15,12933.832398099436
4215,1.11,5,5,7,59.7,58.0,6.7,6.74,4.01,8413.153470181758
4216,0.62,4,4,6,59.2,59.0,5.58,5.56,3.3,3170.69539965523
4217,0.31,5,2,5,61.9,54.0,4.34,4.38,2.7,326.0
4218,0.9,2,4,2,63.8,56.0,6.16,6.13,3.92,3142.4766628055313
4219,0.44,4,6,6,60.0,59.0,4.95,4.99,2.98,2357.5100143314726
4220,0.91,3,2,2,62.8,61.0,6.15,6.18,3.87,2686.7134686517406
4221,0.73,4,6,4,61.6,59.0,5.77,5.73,3.54,3638.6528380311247
4222,1.5,2,3,4,63.6,58.0,7.22,7.27,4.61,9334.870772893753
4223,0.5,4,4,6,59.6,60.0,5.18,5.15,3.08,2164.0691375880583
4224,0.57,4,7,4,61.7,60.0,5.32,5.28,3.27,2592.410430820636
4225,0.54,5,7,4,61.9,55.0,5.24,5.23,3.24,2573.294666695845
4226,1.02,5,3,4,60.4,57.0,6.58,6.54,3.96,5365.563831639957
4227,0.31,2,6,8,64.2,60.0,4.22,4.28,2.73,1978.3003862873522
4228,0.34,5,6,2,62.9,56.0,4.48,4.45,2.81,326.0
4229,0.5,5,5,2,61.7,55.0,5.13,5.15,3.17,607.5417528853109
4230,0.3,5,4,2,62.1,58.0,4.27,4.3,2.66,326.0
4231,0.4,5,5,3,61.6,55.0,4.72,4.76,2.92,393.81535679642775
4232,0.7,3,4,3,63.3,61.0,5.6,5.55,3.53,2003.01585865886
4233,0.31,2,7,3,63.5,56.0,4.29,4.31,2.73,326.0
4234,1.21,2,4,3,63.8,58.0,6.75,6.64,4.27,6418.717408696724
4235,0.82,3,6,4,62.8,59.0,5.92,5.93,3.72,4260.75048815842
4236,0.5,1,4,5,64.9,57.0,4.98,4.94,3.22,1118.0911992267522
4237,1.04,3,6,3,62.8,59.0,6.46,6.41,4.04,5662.179032295544
4238,1.31,4,3,2,60.8,58.0,7.13,7.08,4.32,6834.2916688429395
4239,2.07,3,3,3,62.1,59.0,8.15,8.2,5.08,14390.6807317237
4240,2.01,3,2,4,62.4,58.0,8.06,7.99,5.01,13997.598253277629
4241,1.06,5,3,4,61.2,55.0,6.57,6.61,4.03,5793.3289217292195
4242,0.9,4,5,4,61.9,55.0,6.25,6.23,3.86,4812.413361541165
4243,1.02,5,4,2,62.4,54.0,6.39,6.47,4.02,4767.562550975773
4244,0.71,4,6,4,61.0,60.0,5.76,5.69,3.49,3454.410073852857
4245,0.5,5,6,3,63.0,56.0,5.13,5.06,3.21,1295.7634981330107
4246,0.54,4,3,5,62.6,59.0,5.22,5.19,3.26,1516.2052350225385
4247,1.12,5,7,3,60.5,56.0,6.75,6.78,4.09,7107.453372727873
4248,0.31,5,2,3,61.3,55.0,4.39,4.42,2.7,326.0
4249,2.13,4,1,2,62.6,58.0,8.21,8.18,5.13,13941.5555094706
4250,1.74,5,6,3,62.2,56.0,7.72,7.67,4.79,12483.527058945077
4251,0.62,1,5,3,55.1,66.0,5.85,5.7,3.18,1550.4525562987571
4252,0.8,4,6,3,62.9,60.0,5.89,5.87,3.7,3655.7354802130303
4253,0.5,3,5,5,61.9,62.0,5.02,5.06,3.12,1765.209652260753
4254,0.32,3,6,7,60.9,58.0,4.49,4.45,2.72,1792.5836457696464
4255,1.07,5,6,2,62.4,60.0,6.49,6.52,4.06,5708.362604040472
4256,2.5,1,3,2,64.9,58.0,8.46,8.43,5.48,17806.383268062455
4257,0.31,5,7,4,61.2,55.0,4.38,4.35,2.67,895.7891754451441
4258,0.37,5,1,8,61.9,54.0,4.63,4.68,2.88,1360.5361609073834
4259,1.3,4,5,5,61.0,59.0,7.05,7.08,4.31,8902.70349410404
4260,1.02,4,6,3,62.8,58.0,6.45,6.39,4.03,5601.380143550054
4261,0.36,5,4,3,61.1,55.0,4.58,4.62,2.81,326.0
4262,1.14,4,7,2,59.2,61.0,6.84,6.82,4.04,6600.353471136403
4263,0.7,3,6,2,63.2,61.0,5.62,5.59,3.54,2140.11553917319
4264,0.3,4,6,4,61.8,58.0,4.28,4.26,2.64,326.0
4265,0.71,5,7,2,61.0,56.0,5.77,5.8,3.53,2994.767254626202
4266,0.4,4,5,7,61.1,59.0,4.75,4.78,2.91,2186.2169701761054
4267,1.18,4,2,2,60.8,58.0,6.84,6.78,4.14,5360.903113764565
4268,0.34,5,6,7,62.2,56.0,4.46,4.44,2.77,2220.375420467369
4269,1.5,4,4,3,62.3,58.0,7.33,7.27,4.55,9407.684052253011
4270,0.72,3,5,2,58.5,60.0,5.86,5.93,3.45,2241.067058991961
4271,1.03,5,6,6,60.6,59.0,6.5,6.53,3.95,7445.601862773563
4272,0.28,3,2,4,61.9,57.0,4.16,4.19,2.58,326.0
4273,0.31,5,1,3,62.4,53.0,4.38,4.4,2.74,326.0
4274,1.02,3,7,2,62.7,59.0,6.36,6.44,4.01,5367.297794860158
4275,0.7,2,2,2,63.5,56.0,5.59,5.63,3.56,861.1528710835025
4276,1.34,3,6,2,62.1,63.0,7.06,7.01,4.37,7828.861002352414
